,station_name,station_lat,station_lng,Sat_inflow,Sat_outflow,Sun_inflow,Sun_outflow,Mon_inflow,Mon_outflow,Tues_inflow,Tues_outflow,Wed_inflow,Wed_outflow,Thur_inflow,Thur_outflow,Fri_inflow,Fri_outflow
633,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,Clinton St & Joralemon St,40.69239502,-73.99337909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,Butler St & Court St,40.6849894,-73.99440329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,W 100 St & Manhattan Ave,40.795,-73.9645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,E 106 St & Madison Ave,40.7934337,-73.94945003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,Carlton Ave & Dean St,40.6809741,-73.9710097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,24 St & 41 Ave,40.7527085,-73.9397405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,W 113 St & Broadway,40.805973,-73.964928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,Lenox Ave & W 111 St,40.7987859,-73.9523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,Columbia Heights & Cranberry St,40.70037867,-73.99548059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,Clinton Ave & Flushing Ave,40.69794,-73.96986848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,5 Ave & E 93 St,40.7857851,-73.957481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,Scholes St & Manhattan Ave,40.70870368,-73.9448625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,E 53 St & Madison Ave,40.7597108,-73.97402311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,Broadway & W 122 St,40.8120562,-73.9612547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,Washington Pl & Broadway,40.72903917,-73.99404649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,Center Blvd & 48 Ave,40.745038,-73.957539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,Maiden Ln & Pearl St,40.70706456,-74.00731853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,47 Ave & 31 St,40.743,-73.93561,0.2956597222222222,0.2550347222222222,0.5552083333333334,0.6336805555555555,0.6163194444444444,0.6692708333333334,0.7088541666666667,0.6618055555555556,0.6590277777777778,0.6418402777777777,0.5984375,0.6065972222222222,0.4402777777777778,0.3755208333333333
660,Pioneer St & Richards St,40.6777748,-74.0094613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,Putnam Ave & Nostrand Ave,40.68402,-73.94977,0.6060763888888889,0.6293402777777778,0.4661458333333334,0.46406250000000004,0.5704861111111111,0.548611111111111,0.5524305555555556,0.5649305555555556,0.5390625,0.5409722222222222,0.595486111111111,0.6430555555555555,0.7156250000000001,0.7890625
663,W 120 St & Claremont Ave,40.8109494,-73.9634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,Banker St & Meserole Ave,40.72606,-73.95621,1.5567708333333334,1.5166666666666666,1.7548611111111112,1.6909722222222223,1.8953125,1.8744791666666665,1.8394097222222223,1.8100694444444443,1.7413194444444446,1.719270833333333,1.9578125000000004,1.9274305555555555,1.703125,1.7263888888888888
665,W 116 St & Broadway,40.8082,-73.9641,1.062673611111111,1.1796874999999998,1.2397569444444443,1.425173611111111,1.254513888888889,1.4656250000000002,1.273611111111111,1.4951388888888888,1.2899305555555556,1.5315972222222223,1.1338541666666666,1.3463541666666667,1.1574652777777779,1.2923611111111113
666,Grand Ave & Bergen St,40.678045,-73.962408,1.3534722222222222,1.3328125,1.2784722222222222,1.0234375000000002,1.2753472222222222,1.2967013888888892,1.3336805555555553,1.424652777777778,1.2802083333333332,1.3734375000000003,1.3126736111111112,1.5815972222222223,1.4477430555555555,1.6798611111111112
667,37 Ave & 35 St,40.7531106,-73.9279917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,4 Ave & 2 St,40.674613422475815,-73.98501142859459,0.140625,0.11979166666666667,0.16927083333333334,0.1546875,0.16475694444444444,0.16128472222222223,0.17065972222222223,0.16979166666666667,0.17013888888888887,0.14982638888888888,0.1564236111111111,0.14548611111111112,0.16093749999999998,0.14131944444444444
669,Lenox Ave & W 115 St,40.8011939,-73.9500739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,Bus Slip & State St,40.701907,-74.013942,2.9312500000000004,2.719618055555555,3.5710069444444437,3.4060763888888883,3.5529513888888893,3.292361111111111,3.3631944444444444,3.0578125000000003,3.3012152777777772,2.9472222222222224,3.3788194444444444,3.2156249999999997,3.383333333333333,3.229513888888889
672,40 Ave & 9 St,40.75742,-73.945133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,Clinton St & Centre St,40.67434,-74.00194698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,48 Ave & 5 St,40.74436328706688,-73.9558732509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,E 118 St & 3 Ave,40.799139,-73.9389152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,5 St & 51 Ave,40.7423737,-73.9566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,E 115 St & Lexington Ave,40.797911,-73.9423,0.9022569444444445,0.904861111111111,1.073263888888889,1.0454861111111111,1.0902777777777777,1.1164930555555557,1.1319444444444444,1.1133680555555558,1.1402777777777777,1.0578125,1.14375,1.1291666666666667,1.0618055555555554,1.0567708333333334
680,Crescent St & Broadway,40.7633589,-73.9286471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,45 Rd & 11 St,40.74708586,-73.94977234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,Division Ave & Marcy Ave,40.70708701,-73.95796783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,Commerce St & Van Brunt St,40.6812117,-74.00860912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,Douglass St & 3 Ave,40.6802133,-73.98432695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,44 Dr & 21 St,40.748,-73.9460927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,21 St & 31 Dr,40.7659,-73.930819,0.7624999999999998,0.7315972222222222,0.7925347222222222,0.7663194444444446,0.7618055555555555,0.7480902777777777,0.7862847222222222,0.7513888888888888,0.7102430555555554,0.7057291666666666,0.7532986111111111,0.7644097222222221,0.7993055555555556,0.834548611111111
689,34 Ave & 38 St,40.756913,-73.921631,1.525173611111111,1.5624999999999998,1.5137152777777778,1.5093750000000004,1.6137152777777777,1.687673611111111,1.5750000000000002,1.5427083333333336,1.504513888888889,1.5081597222222223,1.5126736111111112,1.5052083333333333,1.8506944444444446,1.8043402777777777
690,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,0.6484374999999999,0.5934027777777778,0.5788194444444444,0.5623263888888889,0.6593749999999999,0.6027777777777777,0.8092013888888888,0.6364583333333333,0.6635416666666668,0.5458333333333333,0.782986111111111,0.6145833333333334,0.939236111111111,0.7154513888888888
691,Van Brunt St & Wolcott St,40.6773429,-74.01275056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,28 St & 41 Ave,40.751047,-73.93797,1.050173611111111,1.099826388888889,1.1633680555555557,1.1473958333333332,1.2175347222222221,1.2171875,1.3189236111111113,1.2763888888888888,1.1467013888888888,1.1803819444444443,1.2277777777777779,1.2282986111111112,1.4296875,1.451388888888889
694,E 106 St & 1 Ave,40.7892529,-73.93956237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,19 St & 24 Ave,40.7774552,-73.9225403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,India St & West St,40.73181401720966,-73.95995020866394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,E 128 St & Madison Ave,40.80756,-73.939182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,Broadway & W 51 St,40.76228826,-73.98336183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,21 St & 36 Ave,40.7601853,-73.9362726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,E 114 St & 1 Ave,40.7945663,-73.9362541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,E 98 St & Park Ave,40.78813,-73.95206,0.5723958333333333,0.5630208333333334,0.6612847222222222,0.7147569444444445,0.7124999999999999,0.7270833333333334,0.7154513888888889,0.7314236111111111,0.7118055555555555,0.7243055555555554,0.6371527777777778,0.6456597222222222,0.5177083333333333,0.4869791666666667
703,23 Ave & 27 St,40.776165,-73.9153175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,2 Ave & 9 St,40.6724811,-73.99331394,0.15677083333333333,0.16006944444444446,0.13229166666666667,0.140625,0.15190972222222224,0.14357638888888888,0.15104166666666666,0.1564236111111111,0.1578125,0.1515625,0.13784722222222223,0.13055555555555556,0.19670138888888888,0.1875
705,28 St & 36 Ave,40.757186,-73.932719,0.4114583333333333,0.4204861111111111,0.46406250000000004,0.42656249999999996,0.4729166666666667,0.45850694444444445,0.4715277777777778,0.48888888888888876,0.5829861111111111,0.5024305555555556,0.4284722222222223,0.5260416666666666,0.48298611111111106,0.5600694444444444
706,Madison Ave & E 120 St,40.80295,-73.942954,0.4670138888888889,0.5001736111111111,0.6470486111111111,0.5815972222222222,0.6534722222222222,0.6597222222222222,0.6562499999999999,0.5949652777777779,0.6505208333333333,0.6239583333333333,0.5614583333333333,0.5697916666666666,0.5289930555555555,0.5171874999999999
707,40 Ave & Crescent St,40.7535992020056,-73.93795609474182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,E 115 St & Madison Ave,40.7989445,-73.944846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,Lorimer St & Broadway,40.70411791,-73.94818595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,Broadway & 12 St,40.7668,-73.9347774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,Park Ave & St Edwards St,40.69608941,-73.97803415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,21 St & 43 Ave,40.75052534,-73.94594845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,Pleasant Ave & E 120 St,40.7974772,-73.9311847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,Union Ave & Wallabout St,40.70029511,-73.95032283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,Broadway & W 49 St,40.76068327096592,-73.9845272898674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,Wyckoff St & Bond St,40.68461653897949,-73.98721285164356,0.48194444444444445,0.43506944444444445,0.41857638888888893,0.346875,0.39218749999999997,0.3491319444444445,0.40798611111111116,0.3847222222222222,0.3854166666666667,0.3776041666666666,0.38559027777777777,0.3685763888888889,0.48246527777777776,0.4671874999999999
719,31 Ave & Crescent St,40.7658346,-73.9265474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,31 St & Thomson Ave,40.74469738,-73.93540375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,24 Ave & 29 St,40.7729,-73.916142,0.5359374999999998,0.5701388888888889,0.5208333333333334,0.5171875,0.5005208333333334,0.45503472222222224,0.4798611111111111,0.4763888888888888,0.49479166666666674,0.45659722222222215,0.4824652777777778,0.5130208333333334,0.6366319444444445,0.6760416666666665
722,Broadway & W 56 St,40.7652654,-73.98192338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,11 St & 35 Ave,40.7627442,-73.9391141,0.08194444444444444,0.08611111111111112,0.14375,0.17829861111111112,0.19774305555555557,0.17152777777777775,0.20347222222222225,0.1982638888888889,0.16857638888888885,0.1829861111111111,0.14184027777777777,0.16354166666666667,0.14704861111111112,0.13472222222222222
724,Broadway & W 38 St,40.75299641,-73.98721619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,Railroad Ave & Kay Ave,40.70531194,-73.97100056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,Broadway & W 41 St,40.75513557,-73.98658032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,34 Ave & 21 St,40.7628138,-73.9342862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,Carroll St & Franklin Ave,40.6679411,-73.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,5 St & Market St,40.6999974843885,-73.97440128028393,0.13211805555555556,0.1189236111111111,0.48246527777777776,0.6265625,0.6401041666666668,0.6506944444444446,0.6918402777777777,0.6756944444444445,0.6553819444444444,0.6777777777777777,0.7369791666666665,0.6640625,0.240625,0.16927083333333334
733,W 45 St & 6 Ave,40.7568001,-73.98291153,2.4225694444444446,2.428472222222222,4.977430555555555,5.150520833333334,5.194270833333333,5.233854166666666,5.70642361111111,5.553298611111111,5.329513888888889,5.2437499999999995,5.445833333333333,5.465451388888888,2.781597222222222,2.5326388888888887
734,W 41 St & 8 Ave,40.75640548,-73.9900262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,Broadway & W 53 St,40.76344058,-73.98268129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,W 38 St & 8 Ave,40.75466591,-73.99138152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,21 St & 38 Ave,40.7576314,-73.9391224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,NYCBS Depot - GOW,40.66906013501107,-73.99463653564453,0.10052083333333332,0.01076388888888889,0.14739583333333334,0.02170138888888889,0.15156250000000002,0.02586805555555556,0.1454861111111111,0.02899305555555556,0.14131944444444441,0.031076388888888893,0.1189236111111111,0.036631944444444446,0.10729166666666666,0.019618055555555555
739,5 Ave & E 63 St,40.766368,-73.971518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,34 Ave & 13 St,40.7638753,-73.9364848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,Columbia St & Lorraine St,40.6747055,-74.0075572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,58th St Depot,40.71690978045965,-73.98383796215057,0.0,0.0,0.0,0.0,0.0,0.0,0.0006944444444444445,0.0006944444444444445,0.0015624999999999999,0.0015624999999999999,0.0008680555555555555,0.0026041666666666665,0.0,0.0
744,10 Hudson Yards,40.752957,-74.00264,0.20677083333333335,0.16197916666666665,0.4982638888888888,0.5762152777777777,0.5961805555555556,0.6161458333333333,0.5956597222222223,0.623263888888889,0.563715277777778,0.5664930555555555,0.6060763888888888,0.5565972222222222,0.240625,0.19843750000000002
745,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,Henry St & Bay St,40.6725058,-74.00494695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842,0.01267361111111111,0.0,0.04427083333333332,0.0,0.06597222222222222,0.0,0.04322916666666667,0.0008680555555555555,0.05156250000000001,0.0006944444444444445,0.03993055555555556,0.0026041666666666665,0.00972222222222222,0.0006944444444444445
753,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,Frost St & Meeker Ave,40.71784798417728,-73.94752018153667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,7 Ave & Park Pl,40.6776147,-73.97324283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,E 43 St & 2 Ave,40.75022392,-73.97121414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,Avenue C & E 18 St,40.730563,-73.973984,2.4213541666666667,2.4482638888888886,3.1046875000000003,3.131076388888889,3.033854166666666,3.5484375000000004,3.0399305555555554,3.5536458333333325,2.936458333333333,3.2925347222222228,2.9769097222222225,3.610416666666667,2.590625,2.9640625000000003
759,Stanton St & Norfolk St,40.720747,-73.986274,3.2357638888888896,3.353819444444445,3.2328124999999996,3.1315972222222226,3.3701388888888886,3.310243055555555,3.349479166666667,3.4161458333333337,3.454166666666666,3.4003472222222215,3.6836805555555547,3.6374999999999997,4.115277777777778,4.092361111111111
760,Handlebar @ Gowanus,40.66979964220026,-73.99497985839844,0.0020833333333333333,0.0,0.005208333333333333,0.001736111111111111,0.005208333333333333,0.0026041666666666665,0.005034722222222222,0.0,0.001736111111111111,0.001736111111111111,0.002951388888888889,0.0006944444444444445,0.0006944444444444445,0.001388888888888889
761,36 Ave & 31 St,40.75651272984955,-73.92957486212252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,Lexington Ave & E 26 St,40.741459,-73.983293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,W 13 St & 5 Ave,40.735445,-73.99431,3.500868055555556,3.4734374999999997,5.954340277777779,5.961631944444445,6.843229166666666,6.899479166666667,6.796701388888888,6.786111111111112,6.343923611111111,6.331770833333334,6.161631944444444,6.152604166666667,4.636631944444444,4.540104166666667
764,E 84 St & 3 Ave,40.77755374298887,-73.95512759685516,2.581076388888889,2.6605902777777777,2.4789930555555553,2.4649305555555556,2.9491319444444444,2.867534722222222,2.7963541666666667,2.824826388888889,2.504513888888889,2.5553819444444446,2.809027777777778,2.7156249999999997,2.915277777777778,2.929340277777778
765,6 Ave & Broome St,40.724308321602166,-74.00473035871983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,White St & Moore St,40.704508,-73.9351,0.6493055555555555,0.678298611111111,0.48750000000000004,0.43940972222222224,0.45555555555555555,0.44878472222222215,0.42083333333333334,0.390625,0.4043402777777778,0.4038194444444445,0.49357638888888883,0.4609375,0.7421875,0.7878472222222223
769,Stagg St & Morgan Ave,40.710681,-73.93372,0.31666666666666665,0.3347222222222222,0.22986111111111107,0.24236111111111114,0.26979166666666665,0.2586805555555555,0.26753472222222224,0.24010416666666667,0.2548611111111111,0.2496527777777778,0.31927083333333334,0.28663194444444445,0.3239583333333333,0.3659722222222222
770,George St & Wilson Ave,40.702997,-73.92997,0.5274305555555555,0.5550347222222222,0.3154513888888889,0.2989583333333334,0.2942708333333333,0.2862847222222222,0.30173611111111115,0.2986111111111111,0.2730902777777778,0.2993055555555556,0.3590277777777777,0.3663194444444445,0.6480902777777778,0.6161458333333334
